8.554997379815268976e-01 2.490232986409798566e-01 1.407018864244068967e-01 9.718498308679182629e-02 7.399364712189132609e-02 5.965594166758738520e-02 4.993820337805136844e-02 4.292650766157679598e-02 3.763277769701379311e-02 3.349652401373580390e-02 3.017658268675593031e-02 2.745358856375560569e-02 2.518016480357372633e-02 2.325367633886638377e-02 2.160047225291216594e-02 2.016634199843984551e-02 1.891050570325072261e-02 1.780170186648364836e-02 1.681556610245297026e-02 1.593283017885352079e-02 1.513805692483226328e-02 1.441873390294504467e-02 1.376461257938225470e-02 1.316721880811356007e-02 1.261948499036377215e-02 1.211547004691662481e-02 1.165014369418705155e-02
8.432103274799589432e-01 2.421013560393002473e-01 1.359292168549410817e-01 9.355528425511167034e-02 7.106952480486120050e-02 5.720952000782829339e-02 4.783617259320874227e-02 4.108431632044797638e-02 3.599350413094099671e-02 3.202005012284152990e-02 2.883358714350829979e-02 2.622199923303170088e-02 2.404295531465817926e-02 2.219743949822315654e-02 2.061446367758423825e-02 1.924181968908718690e-02 1.804026218235627727e-02 1.697972528104912601e-02 1.603678989915888198e-02 1.519294497563549069e-02 1.443336692666107902e-02 1.374604578666687241e-02 1.312114842392185683e-02 1.255054708884588074e-02 1.202746532216462244e-02 1.154620851651625736e-02 1.110195643779848806e-02
8.312614578534396337e-01 2.354138000451847235e-01 1.313346019950011045e-01 9.006891718598522556e-02 6.826525128247454277e-02 5.486603161412585000e-02 4.582432088528692188e-02 3.932234915837484052e-02 3.442647149069159168e-02 3.060927414531972382e-02 2.755083016442826799e-02 2.504602471766354324e-02 2.295739464641813679e-02 2.118941244014079309e-02 1.967365448112416357e-02 1.835983966440540155e-02 1.721019848869213484e-02 1.619581432553397066e-02 1.529417625027198850e-02 1.448750028380572409e-02 1.376155179374144791e-02 1.310480292333297304e-02 1.250781896532614582e-02 1.196280429940851063e-02 1.146326152924251329e-02 1.100373222871377926e-02 1.057959739035177135e-02
8.196416180906126447e-01 2.289518960573918294e-01 1.269110160662342002e-01 8.672001050195000948e-02 6.557578603160467423e-02 5.262106200772962566e-02 4.389872215492800211e-02 3.763707155595129306e-02 3.292846589269354113e-02 2.926124972902159962e-02 2.632559191988398037e-02 2.392313944106004217e-02 2.192112563066012793e-02 2.022738538807885428e-02 1.877596495938774548e-02 1.751843785264287426e-02 1.641845401815681532e-02 1.544820152034169329e-02 1.458604193309055198e-02 1.381488947780888307e-02 1.312107483611623521e-02 1.249353272914685911e-02 1.192321059568238369e-02 1.140263126922076188e-02 1.092556484394959469e-02 1.048677921658664434e-02 1.008184815606373401e-02
8.083397256690244559e-01 2.227072538655463507e-01 1.226517209309927331e-01 8.350293965595032009e-02 6.299630462957843402e-02 5.047038885062823943e-02 4.205562324610852970e-02 3.602510611466762380e-02 3.149641756401746345e-02 2.797316353479306975e-02 2.515527607875256075e-02 2.285093307821042113e-02 2.093189913433891533e-02 1.930925023320694336e-02 1.791941141620316882e-02 1.671574112635847500e-02 1.566325455402329744e-02 1.473520165068087535e-02 1.391078224229774438e-02 1.317358102826850751e-02 1.251047132423392140e-02 1.191083169611471468e-02 1.136597612045152361e-02 1.086873277612475375e-02 1.041312815841520176e-02 9.994147042398223921e-03 9.607547879983094341e-03
7.973451096735293397e-01 2.166718135582690330e-01 1.185502540051345394e-01 8.041231635259718513e-02 6.052218935088791302e-02 4.840997348367027248e-02 4.029143625498314563e-02 3.448322560821322214e-02 3.012739433736582803e-02 2.674232919749675030e-02 2.403740417328735154e-02 2.182710527387853039e-02 1.998756908945584568e-02 1.843299584132692889e-02 1.710210171810627386e-02 1.594996308014457950e-02 1.494290824637247751e-02 1.405520792933887507e-02 1.326686732009839560e-02 1.256211498551188313e-02 1.192834511356395504e-02 1.135536214687278382e-02 1.083483163384653565e-02 1.035987453368270202e-02 9.924763116027277704e-03 9.524689986303701283e-03 9.155590527635039735e-03
7.866474946047490313e-01 2.108378320235022030e-01 1.146004166887075182e-01 7.744297842957813260e-02 5.814902017792694666e-02 4.643595284093297165e-02 3.860273118348801769e-02 3.300834625191133298e-02 2.881859544137304469e-02 2.556618156254574642e-02 2.296961022221414433e-02 2.084946060375949400e-02 1.908608775236764199e-02 1.759670357707136465e-02 1.632223105544405861e-02 1.521940000484924525e-02 1.425580177905869626e-02 1.340668833879681172e-02 1.265283865819451584e-02 1.197909962803344643e-02 1.137336542778228342e-02 1.082584914219440926e-02 1.032855354141203746e-02 9.874880320581013934e-03 9.459337340267052335e-03 9.077316367961687366e-03 8.724922293402366177e-03
7.762369848494841129e-01 2.051978700151164403e-01 1.107962632920047458e-01 7.458998017906501299e-02 5.587256620736522073e-02 4.454463172347612743e-02 3.698622892214792346e-02 3.159752127583200648e-02 2.756734557273454733e-02 2.444227118535307122e-02 2.194963560017169912e-02 1.991590376739519469e-02 1.822550118187623094e-02 1.679854303529990447e-02 1.557807790024237811e-02 1.452242704913294519e-02 1.360039671543922073e-02 1.278818214429094588e-02 1.206730576354104502e-02 1.142320826814549779e-02 1.084426379306478554e-02 1.032107753397371736e-02 9.845975722861086826e-03 9.412629245430591263e-03 9.015771794403062978e-03 8.650985994762551770e-03 8.314539131548399908e-03
7.661040497843889518e-01 1.997447797619850418e-01 1.071320904353629255e-01 7.184858308965395846e-02 5.368877743454688461e-02 4.273247541637973518e-02 3.543879454723758426e-02 3.024793478782921916e-02 2.637108923731093513e-02 2.336825908162706508e-02 2.097532414217533059e-02 1.902443500214473157e-02 1.740394492598866874e-02 1.603676797006892488e-02 1.486800015168417491e-02 1.385749455962389035e-02 1.297522601451592261e-02 1.219829656981356175e-02 1.150894298019947137e-02 1.089317620743946932e-02 1.033983111638392925e-02 9.839889156841141737e-03 9.385986828554867753e-03 8.972053140568621646e-03 8.593038265857310884e-03 8.244707730682383079e-03 7.923484404070015030e-03
7.562395094870907331e-01 1.944716930961572776e-01 1.036024269022718380e-01 6.921424699040711059e-02 5.159377689915192744e-02 4.099610263369572738e-02 3.395743091813056141e-02 2.895689591331624194e-02 2.522738534794032386e-02 2.234191171703652293e-02 2.004461747229159194e-02 1.817314570801526960e-02 1.661963990767165514e-02 1.530971241201195022e-02 1.419043146046575568e-02 1.322312459134142131e-02 1.237889070952410790e-02 1.163570362942872513e-02 1.097648645997014068e-02 1.038779783501175488e-02 9.858914901031164482e-03 9.381180151876918408e-03 8.947527703322957424e-03 8.552134078772316225e-03 8.190156969353009839e-03 7.857537180053286024e-03 7.550846639849695743e-03
7.466345210282170353e-01 1.893720100778613358e-01 1.002020239259663881e-01 6.668262157931094392e-02 4.958385317605465414e-02 3.933227877660815802e-02 3.253927256127323725e-02 2.772183319924638803e-02 2.413390206726696158e-02 2.136109622528616081e-02 1.915555054621808501e-02 1.736021427362385849e-02 1.587088850040595245e-02 1.461578696537970540e-02 1.354387772371599442e-02 1.261790758045154559e-02 1.181005674138126647e-02 1.109913710663100461e-02 1.046873127482406303e-02 9.905923861758604218e-03 9.400416592913530753e-03 8.943898416202359508e-03 8.529588931616365055e-03 8.151902007079998846e-03 7.806194263225961667e-03 7.488574480814572630e-03 7.195757399833253853e-03
7.372805653216619737e-01 1.844393880963192123e-01 9.692584589079517032e-02 6.424953831922167180e-02 4.765545319607415731e-02 3.773790949081962109e-02 3.118157982788981666e-02 2.654028927031648957e-02 2.308841188439716974e-02 2.042377584413264044e-02 1.830624739793448169e-02 1.658390209401010978e-02 1.515607078474714986e-02 1.395347527641123409e-02 1.292691374253620608e-02 1.204049917178319495e-02 1.126745193975801744e-02 1.058738967481677624e-02 9.984528664490087413e-03 9.446458684341726975e-03 8.963289051470717597e-03 8.527041172518122145e-03 8.131208498274058311e-03 7.770432492190623187e-03 7.440260473554698682e-03 7.136962202062969822e-03 6.857389243212520628e-03
7.281694345084497311e-01 1.796677314259276792e-01 9.376906143031382701e-02 6.191100268520955546e-02 4.580517538197385885e-02 3.621003450973455523e-02 2.988173331307021618e-02 2.540991572595490203e-02 2.208878691474306516e-02 1.952800555937336119e-02 1.749491708104694912e-02 1.584254977145744397e-02 1.447364097752765720e-02 1.332133066508283704e-02 1.233818003460415876e-02 1.148961719389417387e-02 1.074986314487829352e-02 1.009931015226564477e-02 9.522783412856165863e-03 9.008357872741075412e-03 8.546534139356083692e-03 8.129652652944898902e-03 7.751469559450976411e-03 7.406844572175374890e-03 7.091507821010213306e-03 6.801883340968600464e-03 6.534953789830393392e-03
7.192932198521255760e-01 1.750511812183406790e-01 9.072703490493777556e-02 5.966318674783437775e-02 4.402976308570698272e-02 3.474582177068429034e-02 2.863722852446624542e-02 2.432846826717181485e-02 2.113299441288826394e-02 1.867192794728629937e-02 1.671984979587928452e-02 1.513457349087712553e-02 1.382212402570939282e-02 1.271797291265582171e-02 1.177637979462675157e-02 1.096403877480485803e-02 1.025613346347250925e-02 9.633800885335294314e-03 9.082451347148629353e-03 8.590625775587964683e-03 8.149200425291719049e-03 7.750821891778596900e-03 7.389498318511807627e-03 7.060298709481085434e-03 6.759128445572455332e-03 6.482559414354569470e-03 6.227699874249911782e-03
7.106443001250210001e-01 1.705841059120445924e-01 8.779531824270889184e-02 5.750242207763950342e-02 4.232609831359681468e-02 3.334256179197185588e-02 2.744567078935463561e-02 2.329380204287843925e-02 2.021909248874276949e-02 1.785376920643985676e-02 1.597941319377468861e-02 1.445846156171188071e-02 1.320011235727081185e-02 1.214208519780037715e-02 1.124027599576755271e-02 1.046259759184801560e-02 9.785159652618332510e-03 9.189815253871287323e-03 8.662536954132570022e-03 8.192313237750234109e-03 7.770380994778241027e-03 7.389680622036340872e-03 7.044462001942706011e-03 6.729994840443800919e-03 6.442352524488113678e-03 6.178248640463564895e-03 5.934911787147921676e-03
7.022153304638464322e-01 1.662610920414657745e-01 8.496964312745156067e-02 5.542519295675672752e-02 4.069119572663551510e-02 3.199766229907168719e-02 2.630477038933390355e-02 2.230386720570558950e-02 1.934522601777213455e-02 1.707183537020770178e-02 1.527204885047173111e-02 1.381277111867671749e-02 1.260626278186864450e-02 1.159241117439993411e-02 1.072868862549397097e-02 9.984181249380320172e-03 9.335889625499759620e-03 8.766355293111743191e-03 8.262091107848808930e-03 7.812515424898766256e-03 7.409211363590175077e-03 7.045401270902467740e-03 6.715566930565053903e-03 6.415170516759560043e-03 6.140446479063711369e-03 5.888244206643136573e-03 5.655907599898229131e-03
6.939992316763120561e-01 1.620769354287330266e-01 8.224591351926804905e-02 5.342812988416311554e-02 3.912219690375605408e-02 3.070864308886296634e-02 2.521233791241007244e-02 2.135670466785110841e-02 1.850962273642455663e-02 1.632450869172353061e-02 1.459626890078418414e-02 1.319612497402244435e-02 1.203929353434735929e-02 1.106775218447076867e-02 1.024049204959697965e-02 9.527728778400241030e-03 8.907320073386997689e-03 8.362469426638119777e-03 7.880208903659263395e-03 7.450369750032111160e-03 7.064867489217841433e-03 6.717195049420547973e-03 6.402056681559053705e-03 6.115099134567570337e-03 5.852711266096240553e-03 5.611872618886990655e-03 5.390037568404827846e-03
6.859891799788427891e-01 1.580266327417715611e-01 7.962019849302369445e-02 5.150800336172691590e-02 3.761636485641670774e-02 2.947313112125547058e-02 2.416627981268251388e-02 2.045044204789198128e-02 1.771058951434821213e-02 1.561024419338800408e-02 1.395065282718190892e-02 1.260720861433189781e-02 1.149798145449341079e-02 1.056696459992831870e-02 9.774612498419916681e-03 9.092228252390923207e-03 8.498494198411714676e-03 7.977250305176299128e-03 7.516027593618333953e-03 7.105053897174722598e-03 6.736563875658601284e-03 6.404310131992548699e-03 6.103210337015245977e-03 5.829088247015337503e-03 5.578480749941765182e-03 5.348492129359502974e-03 5.136682612433092140e-03
6.781785971479463715e-01 1.541053734030951028e-01 7.708872538109648453e-02 4.966171794876115403e-02 3.617107878336214138e-02 2.828885582805047011e-02 2.316459416829828172e-02 1.958328979991793770e-02 1.694650879534673193e-02 1.492756637340561347e-02 1.333384439520282974e-02 1.204476733519609273e-02 1.098115929673231309e-02 1.008895728722984143e-02 9.330025669623411011e-03 8.676714513973064064e-03 8.108499551967044902e-03 7.609832746294229074e-03 7.168724618423643474e-03 6.775783937685776748e-03 6.423551767162574352e-03 6.106029921459196069e-03 5.818340814936085598e-03 5.556477956362662445e-03 5.317120151412875126e-03 5.097491238215787375e-03 4.895252866864792732e-03
6.705611410686921348e-01 1.503085318345559751e-01 7.464787320718337116e-02 4.788630657327648532e-02 3.478382905494718097e-02 2.715364462934154177e-02 2.220536662875399747e-02 1.875353751672826502e-02 1.621583519938898932e-02 1.427506606217002032e-02 1.274454872895974464e-02 1.150760350740886138e-02 1.048771316376715702e-02 9.632689189195232232e-03 8.905754442062652210e-03 8.280267007206926905e-03 7.736465973798648151e-03 7.259391770281645347e-03 6.837515731416451449e-03 6.461812534832957373e-03 6.125117426756146281e-03 5.821671395731017017e-03 5.546793278800825691e-03 5.296639381871582654e-03 5.068024569872976899e-03 4.858287266202724990e-03 4.665186301471069448e-03
6.631306966626984156e-01 1.466316600236560186e-01 7.229416639865691996e-02 4.617892508877109031e-02 3.345221241687091479e-02 2.606541864819828663e-02 2.128676654302691026e-02 1.795955039922831828e-02 1.551709227835226454e-02 1.365139742164826926e-02 1.218152952030647669e-02 1.099457396863216460e-02 1.001658005842755335e-02 9.197167018575492722e-03 8.500866695621514535e-03 7.902007710620924039e-03 7.381563627087482475e-03 6.925140727707775751e-03 6.521653210324010463e-03 6.162427232488029531e-03 5.840580495554300450e-03 5.550583532133008223e-03 5.287943621990681860e-03 5.048973199907216651e-03 4.830617575073163292e-03 4.630324994693811591e-03 4.445947405960606717e-03
6.558813671802706802e-01 1.430704803978771755e-01 7.002426876545279899e-02 4.453684706576829105e-02 3.217392740360872083e-02 2.502218861477662620e-02 2.040704326041592465e-02 1.719976588449714447e-02 1.484886941850718962e-02 1.305527508123218577e-02 1.164360636553541002e-02 1.050458753474312924e-02 9.566745548268210109e-03 8.781443058191680529e-03 8.114473232071988881e-03 7.541099166275978989e-03 7.043001125044044686e-03 6.606329514373319306e-03 6.220424152628074681e-03 5.876948823996747465e-03 5.569292429067826400e-03 5.292145805803505354e-03 5.041197023547084287e-03 4.812908252839833562e-03 4.604349865432469380e-03 4.413075369968308403e-03 4.237025937212027769e-03
6.488074658422933183e-01 1.396208789938647721e-01 6.783497773396056363e-02 4.295745880786691617e-02 3.094676995227875482e-02 2.402205095141351013e-02 1.956452259632813356e-02 1.647269042535193587e-02 1.420981888306690859e-02 1.248547140381816960e-02 1.112965222375274059e-02 1.003660262535769655e-02 9.137241537705668992e-03 8.384613062704125708e-03 7.745725792272912386e-03 7.196742600394634946e-03 6.720023744743470334e-03 6.302242869567892085e-03 5.933148850645736209e-03 5.604729797461018362e-03 5.310635006885077759e-03 5.045766758664070942e-03 4.805986571900160848e-03 4.587900223504326816e-03 4.388697989626415101e-03 4.206034268697515614e-03 4.037935725747821523e-03
6.419035078165918895e-01 1.362788989091618663e-01 6.572321882494845668e-02 4.143825458247955146e-02 2.976862920809293309e-02 2.306318403064025815e-02 1.875760345559614878e-02 1.577689641456379160e-02 1.359865298843225892e-02 1.194081387616760873e-02 1.063859099134521584e-02 9.589624998272499104e-03 8.727144142730264287e-03 8.005814257303662737e-03 7.393815165227198005e-03 6.868176131287619807e-03 6.411911724128939276e-03 6.012198753738892329e-03 5.659179242585706156e-03 5.345152853846477613e-03 5.064018912280547971e-03 4.810882635636583131e-03 4.581771953364578362e-03 4.373430372121442367e-03 4.183163128491203947e-03 4.008721321743235165e-03 3.848213538644512741e-03
6.351642025151545967e-01 1.330407340243139891e-01 6.368604036501888943e-02 3.997683205690050895e-02 2.863748351293023131e-02 2.214384459840226110e-02 1.798475460625896527e-02 1.511101924718613772e-02 1.301414140806470866e-02 1.142018261787150143e-02 1.016939518722431192e-02 9.162705587807564930e-03 8.335571663447203378e-03 7.644223428835904624e-03 7.057969384733667542e-03 6.554673060517781334e-03 6.117978638303886788e-03 5.735546801857785253e-03 5.397897436023401004e-03 5.097629494501537163e-03 4.828882378463982862e-03 4.586956084945448785e-03 4.368038202352131014e-03 4.169004332735747401e-03 3.987269934395825353e-03 3.820678793510791024e-03 3.667417996208970424e-03
6.285844461990054421e-01 1.299027229841620001e-01 6.172060842154890314e-02 3.857088793072230293e-02 2.755139656894648598e-02 2.126236435512580264e-02 1.724451159704872005e-02 1.447375451474495686e-02 1.245510859817450765e-02 1.092250800350274761e-02 9.721083743754349929e-03 8.754938442272456808e-03 7.961682649939110651e-03 7.299055105075879894e-03 6.737452009564823437e-03 6.255540243423072903e-03 5.837569851413450077e-03 5.471666848945340271e-03 5.148714300400866056e-03 4.861598674827940884e-03 4.604689898339051068e-03 4.373474919487593295e-03 4.164294510391194394e-03 3.974150966361720758e-03 3.800565425367081508e-03 3.641470514231049619e-03 3.495128539875540664e-03
6.221593148784907434e-01 1.268613434271311236e-01 5.982420195147403891e-02 3.721821375605374738e-02 2.650851376949283494e-02 2.041714668760769014e-02 1.653547381213064937e-02 1.386385532534858446e-02 1.192043133970016947e-02 1.044676839279030933e-02 9.292719898530872602e-03 8.365458755989631234e-03 7.604674057131119783e-03 6.969559818071469244e-03 6.431560483290413126e-03 5.970116535304536946e-03 5.570061040587376625e-03 5.219967524383379437e-03 4.911068125321773996e-03 4.636525521002000938e-03 4.390930994788124625e-03 4.169950936397747061e-03 3.970073091183519247e-03 3.788421268162812418e-03 3.622617931382122319e-03 3.470680862667416093e-03 3.330944448899435598e-03
6.158840574957011871e-01 1.239132064522447951e-01 5.799420815474754659e-02 3.591669193734077503e-02 2.550705868998051976e-02 1.960666354500597772e-02 1.585630165693897517e-02 1.328012974401680292e-02 1.140903639129127976e-02 9.991987963882502377e-03 8.883409182378690372e-03 7.993440991524802461e-03 7.263779484556214319e-03 6.655022447661376739e-03 6.139624570050627138e-03 5.697771309759373445e-03 5.314856788584783158e-03 4.979884911795879644e-03 4.684423341556776844e-03 4.421900106788090833e-03 4.187119048637446932e-03 3.975918792070552536e-03 3.784928099058218129e-03 3.611387326114856664e-03 3.453016090364133869e-03 3.307913796865426075e-03 3.174483903538009681e-03
6.097540893788309102e-01 1.210550513137317319e-01 5.622811802370509399e-02 3.466429190295996360e-02 2.454532973162238188e-02 1.882945245252527766e-02 1.520571386923626721e-02 1.272143834781052328e-02 1.091989824825582815e-02 9.557234644994871270e-03 8.492297499162393057e-03 7.638097087977673699e-03 6.938267497097329144e-03 6.354760641456480043e-03 5.861004862751231087e-03 5.437903045799184765e-03 5.071389241934129780e-03 4.750881271437126449e-03 4.468269301826453994e-03 4.217236287625464319e-03 3.992790181596177733e-03 3.790934930030601720e-03 3.608434598306897289e-03 3.442641328725276791e-03 3.291367891535009783e-03 3.152791930672219252e-03 3.025383092518906143e-03
6.037649859558374965e-01 1.182837403336453874e-01 5.452352207985341342e-02 3.345906644111933809e-02 2.362169691132712593e-02 1.808411365666507883e-02 1.458248494976482554e-02 1.218669189057079195e-02 1.045203700266159400e-02 9.141618139955825367e-03 8.118569293201925371e-03 7.298674751367552165e-03 6.627440022971429513e-03 6.068123307743930953e-03 5.595091360319152940e-03 5.189937980553814730e-03 4.839116831516342837e-03 4.532443822163473302e-03 4.262119118560075796e-03 4.022070589302636189e-03 3.807502191583485556e-03 3.614576559164281704e-03 3.440187581003345194e-03 3.281794619494102921e-03 3.137299763887825034e-03 3.004955653863506868e-03 2.883295362700254941e-03
5.979124767180350464e-01 1.155962540233948649e-01 5.287810629012200392e-02 3.229914819288710187e-02 2.273459879129865677e-02 1.736930739618373215e-02 1.398544270714705863e-02 1.167484907232678969e-02 1.000451629999465214e-02 8.744288043363272409e-03 7.761445800278342355e-03 6.974455823345167282e-03 6.330630825388543388e-03 5.794489177938848441e-03 5.341302110813555409e-03 4.953328824508211603e-03 4.617523052675546330e-03 4.324083580206306877e-03 4.065508555964378497e-03 3.835961148659503689e-03 3.630833537985599622e-03 3.446440679944162006e-03 3.279801031024157792e-03 3.128476795912968605e-03 2.990455707648960199e-03 2.864062293815614318e-03 2.747890408925745924e-03
5.921924394225975830e-01 1.129896864052288979e-01 5.128964815482898315e-02 3.118274629554231361e-02 2.188253954220131456e-02 1.668375129319097511e-02 1.341346591190130909e-02 1.118491440864986114e-02 9.576441388004642077e-03 8.364432041267653994e-03 7.420183378400862194e-03 6.664754724622928665e-03 6.047204044487901678e-03 5.533265435364202040e-03 5.099081917334504464e-03 4.727553536363568801e-03 4.406115302085008428e-03 4.125334252090553759e-03 3.877994973859245041e-03 3.658486703876453940e-03 3.462382374496580841e-03 3.286143156388858944e-03 3.126907032094048289e-03 2.982334850900631752e-03 2.850496466700098812e-03 2.729785316759403627e-03 2.618853502173087815e-03
5.866008945244921557e-01 1.104612405255081253e-01 4.975601296004034113e-02 3.010814316968469379e-02 2.106408613400352625e-02 1.602621785902606094e-02 1.286548205469174866e-02 1.071593619544080819e-02 9.166957253541371808e-03 8.001274193481891159e-03 7.094071914683260094e-03 6.368916969692605366e-03 5.776552806307814689e-03 5.283886407289358281e-03 4.867901103816753804e-03 4.512114154747929110e-03 4.204423768719873881e-03 3.935751179169670773e-03 3.699156320857422547e-03 3.489245632026564525e-03 3.301765627307324483e-03 3.133317831606797794e-03 2.981154917781825980e-03 2.843032354674656509e-03 2.717098740026176878e-03 2.601813566745278441e-03 2.495884754183744832e-03
